,Product_code,Words,sentences
2637,B098XLXDRS,speakers,"Superb build quality.Trackpad is also good,Didn't check the games yet will update the review after one month of use.Programming purpose this is the best Laptop with good display.Booting is very fast and it will open the screen in 5sec with finger print access.Cons which I feel1.even though it is 15 inch lap it doesn't have number keys at right side of the keyboard.2.Volume of the speakers is very less for spending 77k.3."
2638,B098XLXDRS,speakers,"(fyi guys:-i bought the i5 16 gb variant)you also must go 16 gb if you want to use it for like more than 2 years.cons:-1.trackpad quality is little disappointing imean it's great,but it's just that it fells a little how can i say that luke mushy or something like that you have to get used to it.2.heat yup let me tell you heat issues are there like even if u have a 16 gb variant and u are running like just 3-4 applications  it will get like more warmer than usuall.like on the f2-f3 keys and above section.so yeah you can expect more heating while doing extensive tasks.like video rendering or slight gaming.3.i don't know if this happened with me only or it was a bug but while set up i was facing a white screen issue after logging in my microsoft account.i had to re-start the laptop like couple of times,then the setup got completed.4.speakers those damnnn speakers.bc mera phone jyada tez sound krta hai un speakers se.i would recommend to get a mini Bluetooth speaker for content consumption.i download a app called audio relay,so it let me use my phone's speaker as a wireless speaker.ohk so that was all form my side
No slim book with 16 GB ram, 3.2k display and an aluminum chassis at this price."
2639,B098XLXDRS,speakers,Now the only thing left is after sale service and how long this last before its first breakdown.Low sound in speakers can be fixed by selecting gaming mode in dts app coming preinstalled with the laptop.
2640,B098XLXDRS,speakers,"My last HP laptop with Dolby Advanced Audio was not even 30% of this, even with front firing speakers."
2641,B098XLXDRS,speakers,Very poor speakers: Those 2 2W speakers are very mediocre.
2642,B098XLXDRS,speakers,The speakers lack bass and treble and the volume output is very tiny.
2643,B098XLXDRS,speakers,"This is a real bummer, the thunderbolt port also doesny charge the laptop.The webcam and the speakers are also totally useless."
2644,B098XLXDRS,speakers,"Hope it works for others.Happy with the build quality, display, wifi 6 and fast ports.Rest all is just gimick unless some miraculous software update can fix the speakers, webcam and charging options."
2645,B098XLXDRS,speakers,Haven't heard the cooling fans kicking in yet.512gb nvme ssd for speedy launch of programming ide like pycharm.16gb ram - most of the time 8 gb freeIntel iris graphics - haven't tried any games yet but 4k YouTube videos are smooth.Wifi 6 and Bluetooth 5.1 for reliable connectivity.65w usb type c charger - full charge in 90 mins.Can use 65w mobile phone charger to charge this laptop.Fingerprint sensor and power button combined.Good loud speakers after enabling games mode on inbuilt dts app and turning on Equalizer.Lifetime validity Office 2019 included - get ready to work on excel Power point etc without spending additional for Microsoft office software.
2646,B098XLXDRS,speakers,But it seems there is an option in bios to keep it on the whole time once selected.Default sound output from speakers not loud enough.
2647,B098XLXDRS,speakers,"I worked for nearly 5 hours (out of which 2 hrs of zoom calls) and 50% drained.3) Camera:Camera is just fine for video calls, not bad actually as it's used mainly for video conferences or online classes etc.4) Speakers:Inbuilt speakers are fine for the above mentioned uses."
2648,B098XLXDRS,speakers,maybe 16 gb varient will give 60 to 90%.4) Charging while using it takes around 3 hours.5) speakers are a little bit low but i didn't faced any problem as i always use earphones or headphones.6) heating i didn't faced any major heating issue.I tried 4k video rendering and valorant but the temperature never exceeded 80°C .
2649,B098XLXDRS,speakers,"Everything is great except for inbuilt speakers, which produces very less sound, especially while using on bed."
2650,B098XLXDRS,speakers,"I wanted to test this laptop out of curiosity to introduce internally for our managers and consultants.PROS:Well designed Laptop with soft keyboard with backlit functionBrilliant 3K display unparalleled in its class and rangeWell packaged Specs under Rs.77,000 (Inclusive of taxes)Reasonable weight (though not light as LG Gram or Apple Air) considering its sturdy buildGreat aesthetics (Reminds you of Apple Macbook Pro)Good and quiet performance (Does not heat at all as it has great insulation and fan to vent out heat)Great performance for running office and many other applications.CONS:The touchpad should be as good as what's available in Apple Macbook ProOptions to buy with dedicated Graphic Card for UX/Graphics users.I strongly recommend this product for almost all purposes
Charger is of average quality and the speakers are not up to the merk honesty."
2651,B098XLXDRS,speakers,"Till now i didn't find any unexpected issue from the if in future i will provide an update
Except for poor speakers everything else is awesome."
2652,B098XLXDRS,speakers,"Very slim, looks nice and professional but bulky
Pros: great display, fast finger print scanner, nice build quality, aluminium body with nice design, good battery life.Cons: speakers are average, it can get scratches on body easily.you can play games on it but it gets heated."
2653,B098XLXDRS,speakers,Heating is managed well and fan kicks in on higher load.Camera and speakers are average.
2654,B098XLXDRS,speakers,"Contrary to popular belief, I found speakers okay5."
2655,B098XLXDRS,speakers,"My model is i5 / 16GB Ram / 512 SSD
I like to say that its a perfect laptop for person who wants to use a premium product at a affordable price ....only thing I feel that definitely need to be improve is speakers and charging support with mobile charger
Everything is good but sound quality disappointed me!!"
2656,B098XLXDRS,speakers,Lastly speakers are not loud.
2657,B098XLXDRS,speakers,"Core 17 16GB.Excellent Notebook...
Value for money product, laptop speakers are underpowered, build quality and configuration available is best for heavy to moderate usage, speakers are low in volume,needs improvement."
2658,B098XLXDRS,speakers,"Nice laptop at 56k ..16gb varient
Super product in the budget....if you go for same configuration in any other brand need to pay 40k extra... except speakers everything is great.... speakers are your basic need.... don't go for it...."
2659,B098XLXDRS,speakers,"I kinda wish Xiaomi went with the 6-core i5 but given the bad thermals, that\'d prolly make things worse?Another aspect that suck for me, especially coming from a MacBook 13"", are the speakers and battery."
2660,B098XLXDRS,speakers,It\'s big yet it sucks.The speakers are just terrible.
2661,B098XLXDRS,speakers,"I REALLY HOPE Xiaomi continues to iterate on these laptops, fix these flows:- Ditch Intel, give us AMD which will give more cores, better value- Improve the cooling- Better speakers- Better trackpad- Proper drivers/support website- Better BIOSThe Windows laptop space is long overdue for a revolution and I think Xiaomi is well-positioned to make big waves like they did with the Redmi/POCO series back in the days."
